,year,round,from_country,to_country,total_points,tele_points,jury_points,from_capital,to_capital,distance
415,1960,final,mc,no,0,,,Monaco,Oslo,1812.7284495093459
416,1960,final,mc,de,2,,,Monaco,Berlin,1072.217845995094
417,1960,final,mc,be,0,,,Monaco,Brussels,822.1292949510737
418,1960,final,mc,at,0,,,Monaco,Vienna,852.8720405161995
419,1960,final,mc,ch,0,,,Monaco,Bern,352.5791451382054
420,1960,final,mc,it,2,,,Monaco,Rome,463.39659153630015
421,1960,final,mc,se,0,,,Monaco,Stockholm,1878.000259528193
422,1960,final,mc,dk,0,,,Monaco,København,1377.3194958573663
423,1960,final,mc,nl,0,,,Monaco,Amsterdam,975.0115004603671
424,1960,final,mc,lu,0,,,Monaco,Luxembourg,659.5454049761961
425,1960,final,nl,fr,2,,,Amsterdam,Paris,428.811084580661
426,1960,final,nl,gb,5,,,Amsterdam,London,358.5662240358652
427,1960,final,nl,mc,0,,,Amsterdam,Monaco,975.0115004603671
428,1960,final,nl,no,1,,,Amsterdam,Oslo,916.1418383830897
429,1960,final,nl,de,0,,,Amsterdam,Berlin,576.9659417505894
430,1960,final,nl,be,0,,,Amsterdam,Brussels,173.5729934310053
431,1960,final,nl,at,0,,,Amsterdam,Vienna,935.9264958181074
432,1960,final,nl,ch,0,,,Amsterdam,Bern,631.984668097504
433,1960,final,nl,it,1,,,Amsterdam,Rome,1293.6272974837725
434,1960,final,nl,se,1,,,Amsterdam,Stockholm,1127.8356543395107
435,1960,final,nl,dk,0,,,Amsterdam,København,622.7972574644137
436,1960,final,nl,nl,0,,,Amsterdam,Amsterdam,0.0
437,1960,final,nl,lu,0,,,Amsterdam,Luxembourg,316.64920565521464
438,1960,final,no,fr,5,,,Oslo,Paris,1343.8991194958567
439,1960,final,no,gb,2,,,Oslo,London,1157.1037106956978
440,1960,final,no,mc,0,,,Oslo,Monaco,1812.7284495093459
441,1960,final,no,no,0,,,Oslo,Oslo,0.0
442,1960,final,no,de,0,,,Oslo,Berlin,838.9454390999987
443,1960,final,no,be,0,,,Oslo,Brussels,1088.5020655847604
444,1960,final,no,at,0,,,Oslo,Vienna,1353.4892116097317
445,1960,final,no,ch,1,,,Oslo,Bern,1462.0359042480734
446,1960,final,no,it,0,,,Oslo,Rome,2006.1938075933585
447,1960,final,no,se,0,,,Oslo,Stockholm,419.0795604852817
448,1960,final,no,dk,2,,,Oslo,København,483.6172596743475
449,1960,final,no,nl,0,,,Oslo,Amsterdam,916.1418383830897
450,1960,final,no,lu,0,,,Oslo,Luxembourg,1183.9290571496938
451,1960,final,se,fr,4,,,Stockholm,Paris,1545.1179668444095
452,1960,final,se,gb,1,,,Stockholm,London,1436.008938392172
453,1960,final,se,mc,0,,,Stockholm,Monaco,1878.000259528193
454,1960,final,se,no,0,,,Stockholm,Oslo,419.0795604852817
455,1960,final,se,de,1,,,Stockholm,Berlin,810.1104952838541
456,1960,final,se,be,4,,,Stockholm,Brussels,1283.8231729041247
457,1960,final,se,at,0,,,Stockholm,Vienna,1242.9880588648116
458,1960,final,se,ch,0,,,Stockholm,Bern,1546.9970467246567
459,1960,final,se,it,0,,,Stockholm,Rome,1975.4094461608236
460,1960,final,se,se,0,,,Stockholm,Stockholm,0.0
461,1960,final,se,dk,0,,,Stockholm,København,521.8561875671421
462,1960,final,se,nl,0,,,Stockholm,Amsterdam,1127.8356543395107
463,1960,final,se,lu,0,,,Stockholm,Luxembourg,1324.3606796212912
464,1960,final,ch,fr,1,,,Bern,Paris,439.4187580348944
465,1960,final,ch,gb,4,,,Bern,London,751.7597793553151
466,1960,final,ch,mc,1,,,Bern,Monaco,352.5791451382054
467,1960,final,ch,no,4,,,Bern,Oslo,1462.0359042480734
468,1960,final,ch,de,0,,,Bern,Berlin,755.5725545140924
469,1960,final,ch,be,0,,,Bern,Brussels,492.811168264156
470,1960,final,ch,at,0,,,Bern,Vienna,684.6758502979812
471,1960,final,ch,ch,0,,,Bern,Bern,0.0
472,1960,final,ch,it,0,,,Bern,Rome,685.0903920981563
473,1960,final,ch,se,0,,,Bern,Stockholm,1546.9970467246567
474,1960,final,ch,dk,0,,,Bern,København,1036.7440357106227
475,1960,final,ch,nl,0,,,Bern,Amsterdam,631.984668097504
476,1960,final,ch,lu,0,,,Bern,Luxembourg,315.6768084051438
477,1960,final,gb,fr,5,,,London,Paris,343.34816760322576
478,1960,final,gb,gb,0,,,London,London,0.0
479,1960,final,gb,mc,1,,,London,Monaco,1031.496168068737
480,1960,final,gb,no,1,,,London,Oslo,1157.1037106956978
481,1960,final,gb,de,0,,,London,Berlin,933.3328468181853
482,1960,final,gb,be,0,,,London,Brussels,319.69309808111706
483,1960,final,gb,at,2,,,London,Vienna,1237.492543618928
484,1960,final,gb,ch,0,,,London,Bern,751.7597793553151
485,1960,final,gb,it,0,,,London,Rome,1434.3928220297348
486,1960,final,gb,se,0,,,London,Stockholm,1436.008938392172
487,1960,final,gb,dk,1,,,London,København,957.8249123802724
488,1960,final,gb,nl,0,,,London,Amsterdam,358.5662240358652
489,1960,final,gb,lu,0,,,London,Luxembourg,489.92391740894965
490,1961,final,at,lu,4,,,Vienna,Luxembourg,765.8565588126423
491,1961,final,at,gb,0,,,Vienna,London,1237.492543618928
492,1961,final,at,ch,2,,,Vienna,Bern,684.6758502979812
493,1961,final,at,fr,0,,,Vienna,Paris,1036.0407521679517
494,1961,final,at,dk,0,,,Vienna,København,871.9691649208438
495,1961,final,at,it,0,,,Vienna,Rome,764.1043383207954
496,1961,final,at,no,0,,,Vienna,Oslo,1353.4892116097317
497,1961,final,at,yu,3,,,Vienna,Belgrade,489.0153229447839
498,1961,final,at,es,0,,,Vienna,Madrid,1809.734967562103
499,1961,final,at,mc,0,,,Vienna,Monaco,852.8720405161995
500,1961,final,at,fi,0,,,Vienna,Helsinki,1440.945289093117
501,1961,final,at,nl,0,,,Vienna,Amsterdam,935.9264958181074
502,1961,final,at,de,1,,,Vienna,Berlin,524.8127243398101
503,1961,final,at,se,0,,,Vienna,Stockholm,1242.9880588648116
504,1961,final,at,at,0,,,Vienna,Vienna,0.0
505,1961,final,at,be,0,,,Vienna,Brussels,917.8641762519657
506,1961,final,be,lu,0,,,Brussels,Luxembourg,187.14009930225865
507,1961,final,be,gb,1,,,Brussels,London,319.69309808111706
508,1961,final,be,ch,0,,,Brussels,Bern,492.811168264156
509,1961,final,be,fr,0,,,Brussels,Paris,261.801328672752
510,1961,final,be,dk,0,,,Brussels,København,768.7293452682493
511,1961,final,be,it,4,,,Brussels,Rome,1172.6152169771856
512,1961,final,be,no,5,,,Brussels,Oslo,1088.5020655847604
513,1961,final,be,yu,0,,,Brussels,Belgrade,1375.6451487599288
514,1961,final,be,es,0,,,Brussels,Madrid,1311.5926128870365
515,1961,final,be,mc,0,,,Brussels,Monaco,822.1292949510737
516,1961,final,be,fi,0,,,Brussels,Helsinki,1651.3107311715369
517,1961,final,be,nl,0,,,Brussels,Amsterdam,173.5729934310053
518,1961,final,be,de,0,,,Brussels,Berlin,654.1588402686469
519,1961,final,be,se,0,,,Brussels,Stockholm,1283.8231729041247
520,1961,final,be,at,0,,,Brussels,Vienna,917.8641762519657
521,1961,final,be,be,0,,,Brussels,Brussels,0.0
522,1961,final,dk,lu,1,,,København,Luxembourg,802.6126363729492
523,1961,final,dk,gb,1,,,København,London,957.8249123802724
524,1961,final,dk,ch,0,,,København,Bern,1036.7440357106227
525,1961,final,dk,fr,0,,,København,Paris,1028.2593187791992
526,1961,final,dk,dk,0,,,København,København,0.0
527,1961,final,dk,it,4,,,København,Rome,1531.41171527301
528,1961,final,dk,no,1,,,København,Oslo,483.6172596743475
529,1961,final,dk,yu,1,,,København,Belgrade,1330.4210538345485
530,1961,final,dk,es,0,,,København,Madrid,2070.942587536333
531,1961,final,dk,mc,0,,,København,Monaco,1377.3194958573663
532,1961,final,dk,fi,1,,,København,Helsinki,882.8084227818927
533,1961,final,dk,nl,0,,,København,Amsterdam,622.7972574644137
534,1961,final,dk,de,1,,,København,Berlin,355.6111228302461
535,1961,final,dk,se,0,,,København,Stockholm,521.8561875671421
536,1961,final,dk,at,0,,,København,Vienna,871.9691649208438
537,1961,final,dk,be,0,,,København,Brussels,768.7293452682493
538,1961,final,fi,lu,3,,,Helsinki,Luxembourg,1670.3361261041255
539,1961,final,fi,gb,0,,,Helsinki,London,1824.123129730588
540,1961,final,fi,ch,0,,,Helsinki,Bern,1860.0940478417353
541,1961,final,fi,fr,1,,,Helsinki,Paris,1909.838410622864
542,1961,final,fi,dk,1,,,Helsinki,København,882.8084227818927
543,1961,final,fi,it,0,,,Helsinki,Rome,2202.072308604188
544,1961,final,fi,no,2,,,Helsinki,Oslo,790.4842022801021
545,1961,final,fi,yu,0,,,Helsinki,Belgrade,1735.274455658955
546,1961,final,fi,es,0,,,Helsinki,Madrid,2946.0880038937084
547,1961,final,fi,mc,3,,,Helsinki,Monaco,2171.2564118620016
548,1961,final,fi,fi,0,,,Helsinki,Helsinki,0.0
549,1961,final,fi,nl,0,,,Helsinki,Amsterdam,1503.6811045273114
550,1961,final,fi,de,0,,,Helsinki,Berlin,1104.7000770737147
551,1961,final,fi,se,0,,,Helsinki,Stockholm,396.3860306174588
552,1961,final,fi,at,0,,,Helsinki,Vienna,1440.945289093117
553,1961,final,fi,be,0,,,Helsinki,Brussels,1651.3107311715369
554,1961,final,fr,lu,1,,,Paris,Luxembourg,287.3413976495997
555,1961,final,fr,gb,0,,,Paris,London,343.34816760322576
556,1961,final,fr,ch,0,,,Paris,Bern,439.4187580348944
557,1961,final,fr,fr,0,,,Paris,Paris,0.0
558,1961,final,fr,dk,0,,,Paris,København,1028.2593187791992
559,1961,final,fr,it,1,,,Paris,Rome,1106.6514654769796
560,1961,final,fr,no,0,,,Paris,Oslo,1343.8991194958567
561,1961,final,fr,yu,2,,,Paris,Belgrade,1448.4432650911442
562,1961,final,fr,es,2,,,Paris,Madrid,1050.1114222322599
563,1961,final,fr,mc,0,,,Paris,Monaco,689.6391784074304
564,1961,final,fr,fi,1,,,Paris,Helsinki,1909.838410622864
565,1961,final,fr,nl,1,,,Paris,Amsterdam,428.811084580661
566,1961,final,fr,de,0,,,Paris,Berlin,879.1173202399925
567,1961,final,fr,se,2,,,Paris,Stockholm,1545.1179668444095
568,1961,final,fr,at,0,,,Paris,Vienna,1036.0407521679517
569,1961,final,fr,be,0,,,Paris,Brussels,261.801328672752
570,1961,final,de,lu,5,,,Berlin,Luxembourg,603.3396258070721
571,1961,final,de,gb,0,,,Berlin,London,933.3328468181853
572,1961,final,de,ch,0,,,Berlin,Bern,755.5725545140924
573,1961,final,de,fr,4,,,Berlin,Paris,879.1173202399925
574,1961,final,de,dk,0,,,Berlin,København,355.6111228302461
575,1961,final,de,it,0,,,Berlin,Rome,1182.2198917921066
576,1961,final,de,no,0,,,Berlin,Oslo,838.9454390999987
577,1961,final,de,yu,0,,,Berlin,Belgrade,1000.174032012783
578,1961,final,de,es,0,,,Berlin,Madrid,1867.2585809328152
579,1961,final,de,mc,0,,,Berlin,Monaco,1072.217845995094
580,1961,final,de,fi,0,,,Berlin,Helsinki,1104.7000770737147
581,1961,final,de,nl,1,,,Berlin,Amsterdam,576.9659417505894
582,1961,final,de,de,0,,,Berlin,Berlin,0.0
583,1961,final,de,se,0,,,Berlin,Stockholm,810.1104952838541
584,1961,final,de,at,0,,,Berlin,Vienna,524.8127243398101
585,1961,final,de,be,0,,,Berlin,Brussels,654.1588402686469
586,1961,final,it,lu,3,,,Rome,Luxembourg,987.9252918784165
587,1961,final,it,gb,1,,,Rome,London,1434.3928220297348
588,1961,final,it,ch,2,,,Rome,Bern,685.0903920981563
589,1961,final,it,fr,0,,,Rome,Paris,1106.6514654769796
590,1961,final,it,dk,0,,,Rome,København,1531.41171527301
591,1961,final,it,it,0,,,Rome,Rome,0.0
592,1961,final,it,no,0,,,Rome,Oslo,2006.1938075933585
593,1961,final,it,yu,0,,,Rome,Belgrade,726.0211282066008
594,1961,final,it,es,0,,,Rome,Madrid,1368.4442070402567
595,1961,final,it,mc,0,,,Rome,Monaco,463.39659153630015
596,1961,final,it,fi,2,,,Rome,Helsinki,2202.072308604188
597,1961,final,it,nl,2,,,Rome,Amsterdam,1293.6272974837725
598,1961,final,it,de,0,,,Rome,Berlin,1182.2198917921066
599,1961,final,it,se,0,,,Rome,Stockholm,1975.4094461608236
600,1961,final,it,at,0,,,Rome,Vienna,764.1043383207954
601,1961,final,it,be,0,,,Rome,Brussels,1172.6152169771856
602,1961,final,lu,lu,0,,,Luxembourg,Luxembourg,0.0
603,1961,final,lu,gb,8,,,Luxembourg,London,489.92391740894965
604,1961,final,lu,ch,0,,,Luxembourg,Bern,315.6768084051438
605,1961,final,lu,fr,1,,,Luxembourg,Paris,287.3413976495997
606,1961,final,lu,dk,0,,,Luxembourg,København,802.6126363729492
607,1961,final,lu,it,0,,,Luxembourg,Rome,987.9252918784165
608,1961,final,lu,no,0,,,Luxembourg,Oslo,1183.9290571496938
609,1961,final,lu,yu,0,,,Luxembourg,Belgrade,1206.1019310919803
610,1961,final,lu,es,0,,,Luxembourg,Madrid,1276.3226738799044
611,1961,final,lu,mc,0,,,Luxembourg,Monaco,659.5454049761961
612,1961,final,lu,fi,0,,,Luxembourg,Helsinki,1670.3361261041255
613,1961,final,lu,nl,0,,,Luxembourg,Amsterdam,316.64920565521464
614,1961,final,lu,de,0,,,Luxembourg,Berlin,603.3396258070721
615,1961,final,lu,se,0,,,Luxembourg,Stockholm,1324.3606796212912
616,1961,final,lu,at,0,,,Luxembourg,Vienna,765.8565588126423
617,1961,final,lu,be,1,,,Luxembourg,Brussels,187.14009930225865
618,1961,final,mc,lu,4,,,Monaco,Luxembourg,659.5454049761961
619,1961,final,mc,gb,0,,,Monaco,London,1031.496168068737
620,1961,final,mc,ch,2,,,Monaco,Bern,352.5791451382054
621,1961,final,mc,fr,2,,,Monaco,Paris,689.6391784074304
622,1961,final,mc,dk,0,,,Monaco,København,1377.3194958573663
623,1961,final,mc,it,1,,,Monaco,Rome,463.39659153630015
624,1961,final,mc,no,0,,,Monaco,Oslo,1812.7284495093459
625,1961,final,mc,yu,0,,,Monaco,Belgrade,1050.1211151602195
626,1961,final,mc,es,1,,,Monaco,Madrid,988.0055564018311
627,1961,final,mc,mc,0,,,Monaco,Monaco,0.0
628,1961,final,mc,fi,0,,,Monaco,Helsinki,2171.2564118620016
629,1961,final,mc,nl,0,,,Monaco,Amsterdam,975.0115004603671
630,1961,final,mc,de,0,,,Monaco,Berlin,1072.217845995094
631,1961,final,mc,se,0,,,Monaco,Stockholm,1878.000259528193
632,1961,final,mc,at,0,,,Monaco,Vienna,852.8720405161995
633,1961,final,mc,be,0,,,Monaco,Brussels,822.1292949510737
634,1961,final,nl,lu,1,,,Amsterdam,Luxembourg,316.64920565521464
635,1961,final,nl,gb,3,,,Amsterdam,London,358.5662240358652
636,1961,final,nl,ch,2,,,Amsterdam,Bern,631.984668097504
637,1961,final,nl,fr,0,,,Amsterdam,Paris,428.811084580661
638,1961,final,nl,dk,1,,,Amsterdam,København,622.7972574644137
639,1961,final,nl,it,1,,,Amsterdam,Rome,1293.6272974837725
640,1961,final,nl,no,0,,,Amsterdam,Oslo,916.1418383830897
641,1961,final,nl,yu,1,,,Amsterdam,Belgrade,1414.342149122947
642,1961,final,nl,es,1,,,Amsterdam,Madrid,1477.7982218108152
643,1961,final,nl,mc,0,,,Amsterdam,Monaco,975.0115004603671
644,1961,final,nl,fi,0,,,Amsterdam,Helsinki,1503.6811045273114
645,1961,final,nl,nl,0,,,Amsterdam,Amsterdam,0.0
646,1961,final,nl,de,0,,,Amsterdam,Berlin,576.9659417505894
647,1961,final,nl,se,0,,,Amsterdam,Stockholm,1127.8356543395107
648,1961,final,nl,at,0,,,Amsterdam,Vienna,935.9264958181074
649,1961,final,nl,be,0,,,Amsterdam,Brussels,173.5729934310053
650,1961,final,no,lu,0,,,Oslo,Luxembourg,1183.9290571496938
651,1961,final,no,gb,0,,,Oslo,London,1157.1037106956978
652,1961,final,no,ch,0,,,Oslo,Bern,1462.0359042480734
653,1961,final,no,fr,0,,,Oslo,Paris,1343.8991194958567
654,1961,final,no,dk,8,,,Oslo,København,483.6172596743475
655,1961,final,no,it,0,,,Oslo,Rome,2006.1938075933585
656,1961,final,no,no,0,,,Oslo,Oslo,0.0
657,1961,final,no,yu,0,,,Oslo,Belgrade,1800.729957986179
658,1961,final,no,es,2,,,Oslo,Madrid,2387.9165842826287
659,1961,final,no,mc,0,,,Oslo,Monaco,1812.7284495093459
660,1961,final,no,fi,0,,,Oslo,Helsinki,790.4842022801021
661,1961,final,no,nl,0,,,Oslo,Amsterdam,916.1418383830897
662,1961,final,no,de,0,,,Oslo,Berlin,838.9454390999987
663,1961,final,no,se,0,,,Oslo,Stockholm,419.0795604852817
664,1961,final,no,at,0,,,Oslo,Vienna,1353.4892116097317
665,1961,final,no,be,0,,,Oslo,Brussels,1088.5020655847604
666,1961,final,es,lu,2,,,Madrid,Luxembourg,1276.3226738799044
667,1961,final,es,gb,3,,,Madrid,London,1262.1952410086697
668,1961,final,es,ch,1,,,Madrid,Bern,1148.9821176997586
669,1961,final,es,fr,2,,,Madrid,Paris,1050.1114222322599
670,1961,final,es,dk,0,,,Madrid,København,2070.942587536333
671,1961,final,es,it,0,,,Madrid,Rome,1368.4442070402567
672,1961,final,es,no,1,,,Madrid,Oslo,2387.9165842826287
673,1961,final,es,yu,0,,,Madrid,Belgrade,2035.1622315690593
674,1961,final,es,es,0,,,Madrid,Madrid,0.0
675,1961,final,es,mc,1,,,Madrid,Monaco,988.0055564018311
676,1961,final,es,fi,0,,,Madrid,Helsinki,2946.0880038937084
677,1961,final,es,nl,0,,,Madrid,Amsterdam,1477.7982218108152
678,1961,final,es,de,0,,,Madrid,Berlin,1867.2585809328152
679,1961,final,es,se,0,,,Madrid,Stockholm,2591.3103651271804
680,1961,final,es,at,0,,,Madrid,Vienna,1809.734967562103
681,1961,final,es,be,0,,,Madrid,Brussels,1311.5926128870365
682,1961,final,se,lu,1,,,Stockholm,Luxembourg,1324.3606796212912
683,1961,final,se,gb,0,,,Stockholm,London,1436.008938392172
684,1961,final,se,ch,4,,,Stockholm,Bern,1546.9970467246567
685,1961,final,se,fr,1,,,Stockholm,Paris,1545.1179668444095
686,1961,final,se,dk,2,,,Stockholm,København,521.8561875671421
687,1961,final,se,it,0,,,Stockholm,Rome,1975.4094461608236
688,1961,final,se,no,0,,,Stockholm,Oslo,419.0795604852817
689,1961,final,se,yu,0,,,Stockholm,Belgrade,1622.8314083884654
690,1961,final,se,es,1,,,Stockholm,Madrid,2591.3103651271804
691,1961,final,se,mc,0,,,Stockholm,Monaco,1878.000259528193
692,1961,final,se,fi,0,,,Stockholm,Helsinki,396.3860306174588
693,1961,final,se,nl,0,,,Stockholm,Amsterdam,1127.8356543395107
694,1961,final,se,de,1,,,Stockholm,Berlin,810.1104952838541
695,1961,final,se,se,0,,,Stockholm,Stockholm,0.0
696,1961,final,se,at,0,,,Stockholm,Vienna,1242.9880588648116
697,1961,final,se,be,0,,,Stockholm,Brussels,1283.8231729041247
698,1961,final,ch,lu,1,,,Bern,Luxembourg,315.6768084051438
699,1961,final,ch,gb,7,,,Bern,London,751.7597793553151
700,1961,final,ch,ch,0,,,Bern,Bern,0.0
701,1961,final,ch,fr,0,,,Bern,Paris,439.4187580348944
702,1961,final,ch,dk,0,,,Bern,København,1036.7440357106227
703,1961,final,ch,it,0,,,Bern,Rome,685.0903920981563
704,1961,final,ch,no,0,,,Bern,Oslo,1462.0359042480734
705,1961,final,ch,yu,1,,,Bern,Belgrade,1034.7077971689116
706,1961,final,ch,es,0,,,Bern,Madrid,1148.9821176997586
707,1961,final,ch,mc,1,,,Bern,Monaco,352.5791451382054
708,1961,final,ch,fi,0,,,Bern,Helsinki,1860.0940478417353
709,1961,final,ch,nl,0,,,Bern,Amsterdam,631.984668097504
710,1961,final,ch,de,0,,,Bern,Berlin,755.5725545140924
711,1961,final,ch,se,0,,,Bern,Stockholm,1546.9970467246567
712,1961,final,ch,at,0,,,Bern,Vienna,684.6758502979812
713,1961,final,ch,be,0,,,Bern,Brussels,492.811168264156
714,1961,final,gb,lu,0,,,London,Luxembourg,489.92391740894965
715,1961,final,gb,gb,0,,,London,London,0.0
716,1961,final,gb,ch,2,,,London,Bern,751.7597793553151
717,1961,final,gb,fr,2,,,London,Paris,343.34816760322576
718,1961,final,gb,dk,0,,,London,København,957.8249123802724
719,1961,final,gb,it,0,,,London,Rome,1434.3928220297348
720,1961,final,gb,no,0,,,London,Oslo,1157.1037106956978
721,1961,final,gb,yu,1,,,London,Belgrade,1693.1539151651448
722,1961,final,gb,es,1,,,London,Madrid,1262.1952410086697
723,1961,final,gb,mc,1,,,London,Monaco,1031.496168068737
724,1961,final,gb,fi,2,,,London,Helsinki,1824.123129730588
725,1961,final,gb,nl,0,,,London,Amsterdam,358.5662240358652
726,1961,final,gb,de,0,,,London,Berlin,933.3328468181853
727,1961,final,gb,se,0,,,London,Stockholm,1436.008938392172
728,1961,final,gb,at,1,,,London,Vienna,1237.492543618928
729,1961,final,gb,be,0,,,London,Brussels,319.69309808111706
730,1961,final,yu,lu,5,,,Belgrade,Luxembourg,1206.1019310919803
731,1961,final,yu,gb,0,,,Belgrade,London,1693.1539151651448
732,1961,final,yu,ch,1,,,Belgrade,Bern,1034.7077971689116
733,1961,final,yu,fr,0,,,Belgrade,Paris,1448.4432650911442
734,1961,final,yu,dk,0,,,Belgrade,København,1330.4210538345485
735,1961,final,yu,it,1,,,Belgrade,Rome,726.0211282066008
736,1961,final,yu,no,1,,,Belgrade,Oslo,1800.729957986179
737,1961,final,yu,yu,0,,,Belgrade,Belgrade,0.0
738,1961,final,yu,es,0,,,Belgrade,Madrid,2035.1622315690593
739,1961,final,yu,mc,0,,,Belgrade,Monaco,1050.1211151602195
740,1961,final,yu,fi,0,,,Belgrade,Helsinki,1735.274455658955
741,1961,final,yu,nl,2,,,Belgrade,Amsterdam,1414.342149122947
742,1961,final,yu,de,0,,,Belgrade,Berlin,1000.174032012783
743,1961,final,yu,se,0,,,Belgrade,Stockholm,1622.8314083884654
744,1961,final,yu,at,0,,,Belgrade,Vienna,489.0153229447839
745,1961,final,yu,be,0,,,Belgrade,Brussels,1375.6451487599288
746,1962,final,at,fr,2,,,Vienna,Paris,1036.0407521679517
747,1962,final,at,mc,3,,,Vienna,Monaco,852.8720405161995
748,1962,final,at,lu,1,,,Vienna,Luxembourg,765.8565588126423
749,1962,final,at,yu,0,,,Vienna,Belgrade,489.0153229447839
750,1962,final,at,gb,0,,,Vienna,London,1237.492543618928
751,1962,final,at,de,0,,,Vienna,Berlin,524.8127243398101
752,1962,final,at,fi,0,,,Vienna,Helsinki,1440.945289093117
753,1962,final,at,se,0,,,Vienna,Stockholm,1242.9880588648116
754,1962,final,at,it,0,,,Vienna,Rome,764.1043383207954
755,1962,final,at,dk,0,,,Vienna,København,871.9691649208438
756,1962,final,at,no,0,,,Vienna,Oslo,1353.4892116097317
757,1962,final,at,ch,0,,,Vienna,Bern,684.6758502979812
758,1962,final,at,be,0,,,Vienna,Brussels,917.8641762519657
759,1962,final,at,es,0,,,Vienna,Madrid,1809.734967562103
760,1962,final,at,at,0,,,Vienna,Vienna,0.0
761,1962,final,at,nl,0,,,Vienna,Amsterdam,935.9264958181074
762,1962,final,be,fr,2,,,Brussels,Paris,261.801328672752
763,1962,final,be,mc,0,,,Brussels,Monaco,822.1292949510737
764,1962,final,be,lu,3,,,Brussels,Luxembourg,187.14009930225865
765,1962,final,be,yu,1,,,Brussels,Belgrade,1375.6451487599288
766,1962,final,be,gb,0,,,Brussels,London,319.69309808111706
767,1962,final,be,de,0,,,Brussels,Berlin,654.1588402686469
768,1962,final,be,fi,0,,,Brussels,Helsinki,1651.3107311715369
769,1962,final,be,se,0,,,Brussels,Stockholm,1283.8231729041247
770,1962,final,be,it,0,,,Brussels,Rome,1172.6152169771856
771,1962,final,be,dk,0,,,Brussels,København,768.7293452682493
772,1962,final,be,no,0,,,Brussels,Oslo,1088.5020655847604
773,1962,final,be,ch,0,,,Brussels,Bern,492.811168264156
774,1962,final,be,be,0,,,Brussels,Brussels,0.0
775,1962,final,be,es,0,,,Brussels,Madrid,1311.5926128870365
776,1962,final,be,at,0,,,Brussels,Vienna,917.8641762519657
777,1962,final,be,nl,0,,,Brussels,Amsterdam,173.5729934310053
778,1962,final,dk,fr,0,,,København,Paris,1028.2593187791992
